CID,a
gdb_1,0.5048
gdb_2,0.3399
gdb_3,0.3615
gdb_4,0.3351
gdb_5,0.3796
gdb_6,0.2263
gdb_7,0.4426
gdb_8,0.3437
gdb_9,0.3222
gdb_10,0.364
gdb_11,0.2342
gdb_12,0.2845
gdb_13,0.4179
gdb_14,0.3417
gdb_15,0.3435
gdb_16,0.39299999999999996
gdb_17,0.3724
gdb_18,0.2344
gdb_19,0.2783
gdb_20,0.3051
gdb_21,0.401
gdb_22,0.3351
gdb_23,0.2386
gdb_24,0.2559
gdb_25,0.27699999999999997
gdb_26,0.2042
gdb_27,0.2066
gdb_28,0.1555
gdb_29,0.3096
gdb_30,0.3157
gdb_31,0.3553
gdb_32,0.2855
gdb_33,0.2872
gdb_34,0.3039
gdb_35,0.2295
gdb_36,0.2851
gdb_37,0.2888
gdb_38,0.2196
gdb_39,0.4107
gdb_40,0.3429
gdb_41,0.3428
gdb_42,0.3179
gdb_43,0.3738
gdb_44,0.3685
gdb_45,0.3271
gdb_46,0.3166
gdb_47,0.3938
gdb_48,0.3283
gdb_49,0.2584
gdb_50,0.2528
gdb_51,0.2585
gdb_52,0.2445
gdb_53,0.2519
gdb_54,0.3882
gdb_55,0.3265
gdb_56,0.2079
gdb_57,0.2118
gdb_58,0.2301
gdb_59,0.2352
gdb_60,0.1574
gdb_61,0.192
gdb_62,0.177
gdb_63,0.316
gdb_64,0.3545
gdb_65,0.2983
gdb_66,0.3001
gdb_67,0.3166
gdb_68,0.2281
gdb_69,0.2271
gdb_70,0.2751
gdb_71,0.2437
gdb_72,0.2351
gdb_73,0.2793
gdb_74,0.2805
gdb_75,0.3034
gdb_76,0.2948
gdb_77,0.2859
gdb_78,0.3244
gdb_79,0.2733
gdb_80,0.2735
gdb_81,0.3418
gdb_82,0.3228
gdb_83,0.3934
gdb_84,0.335
gdb_85,0.3336
gdb_86,0.3526
gdb_87,0.3505
gdb_88,0.327
gdb_89,0.2907
gdb_90,0.2222
gdb_91,0.28800000000000003
gdb_92,0.2878
gdb_93,0.2179
gdb_94,0.2295
gdb_95,0.3823
gdb_96,0.3325
gdb_97,0.3233
gdb_98,0.3361
gdb_99,0.3069
gdb_100,0.3573
gdb_101,0.33399999999999996
gdb_102,0.313
gdb_103,0.3557
gdb_104,0.3011
gdb_105,0.4056
gdb_106,0.3346
gdb_107,0.2978
gdb_108,0.3022
gdb_109,0.3344
gdb_110,0.2245
gdb_111,0.23
gdb_112,0.2276
gdb_113,0.2636
gdb_114,0.2191
gdb_115,0.2335
gdb_116,0.2494
gdb_117,0.2051
gdb_118,0.2789
gdb_119,0.3033
gdb_120,0.2732
gdb_121,0.3169
gdb_122,0.355
gdb_123,0.2698
gdb_124,0.2889
gdb_125,0.2939
gdb_126,0.3174
gdb_127,0.3237
gdb_128,0.2292
gdb_129,0.2834
gdb_130,0.2868
gdb_131,0.2295
gdb_132,0.225
gdb_133,0.40299999999999997
gdb_134,0.3428
gdb_135,0.3426
gdb_136,0.3414
gdb_137,0.3431
gdb_138,0.3386
gdb_139,0.2928
gdb_140,0.2744
gdb_141,0.2839
gdb_142,0.322
gdb_143,0.2851
gdb_144,0.3004
gdb_145,0.2329
gdb_146,0.2258
gdb_147,0.2217
gdb_148,0.2542
gdb_149,0.3709
gdb_150,0.3599
gdb_151,0.3249
gdb_152,0.3395
gdb_153,0.33899999999999997
gdb_154,0.3113
gdb_155,0.3418
gdb_156,0.2661
gdb_157,0.272
gdb_158,0.2491
gdb_159,0.3922
gdb_160,0.3304
gdb_161,0.3437
gdb_162,0.3506
gdb_163,0.319
gdb_164,0.3468
gdb_165,0.2677
gdb_166,0.2618
gdb_167,0.2764
gdb_168,0.2715
gdb_169,0.2687
gdb_170,0.2538
gdb_171,0.2422
gdb_172,0.2719
gdb_173,0.2711
gdb_174,0.2667
gdb_175,0.2698
gdb_176,0.2563
gdb_177,0.2598
gdb_178,0.2068
gdb_179,0.2567
gdb_180,0.2562
gdb_181,0.2479
gdb_182,0.2326
gdb_183,0.2452
gdb_184,0.6221
gdb_185,0.2235
gdb_186,0.23800000000000002
gdb_187,0.2357
gdb_188,0.2422
gdb_189,0.2556
gdb_190,0.243
gdb_191,0.2363
gdb_192,0.243
gdb_193,0.2453
gdb_194,0.2406
gdb_195,0.2241
gdb_196,0.2251
gdb_197,0.2373
gdb_198,0.2449
gdb_199,0.247
gdb_200,0.2555
gdb_201,0.2515
gdb_202,0.2533
gdb_203,0.2434
gdb_204,0.2468
gdb_205,0.2299
gdb_206,0.2241
gdb_207,0.2237
gdb_208,0.2164
gdb_209,0.2364
gdb_210,0.2321
gdb_211,0.2252
gdb_212,0.2469
gdb_213,0.2541
gdb_214,0.2503
gdb_215,0.2293
gdb_216,0.1982
gdb_217,0.2116
gdb_218,0.2214
gdb_219,0.3214
gdb_220,0.3594
gdb_221,0.3024
gdb_222,0.3014
gdb_223,0.3148
gdb_224,0.2291
gdb_225,0.2265
gdb_226,0.3363
gdb_227,0.3346
gdb_228,0.37799999999999995
gdb_229,0.3259
gdb_230,0.3245
gdb_231,0.2082
gdb_232,0.2342
gdb_233,0.3036
gdb_234,0.2908
gdb_235,0.2275
gdb_236,0.237
gdb_237,0.2742
gdb_238,0.2792
gdb_239,0.2434
gdb_240,0.2472
gdb_241,0.2124
gdb_242,0.2283
gdb_243,0.2213
gdb_244,0.2533
gdb_245,0.2189
gdb_246,0.2223
gdb_247,0.2484
gdb_248,0.242
gdb_249,0.2767
gdb_250,0.3143
gdb_251,0.3507
gdb_252,0.3167
gdb_253,0.3214
gdb_254,0.2588
gdb_255,0.2284
gdb_256,0.2832
gdb_257,0.2863
gdb_258,0.2232
gdb_259,0.2016
gdb_260,0.2348
gdb_261,0.2345
gdb_262,0.2789
gdb_263,0.2783
gdb_264,0.3025
gdb_265,0.285
gdb_266,0.3235
gdb_267,0.2691
gdb_268,0.2347
gdb_269,0.2738
gdb_270,0.2798
gdb_271,0.1338
gdb_272,0.342
gdb_273,0.3302
gdb_274,0.3901
gdb_275,0.3352
gdb_276,0.3333
gdb_277,0.3384
gdb_278,0.3359
gdb_279,0.1582
gdb_280,0.1968
gdb_281,0.1784
gdb_282,0.1973
gdb_283,0.21
gdb_284,0.2308
gdb_285,0.278
gdb_286,0.2683
gdb_287,0.2371
gdb_288,0.2786
gdb_289,0.2696
gdb_290,0.2909
gdb_291,0.3838
gdb_292,0.3297
gdb_293,0.3208
gdb_294,0.3649
gdb_295,0.3205
gdb_296,0.3154
gdb_297,0.3269
gdb_298,0.3076
gdb_299,0.3327
gdb_300,0.3221
gdb_301,0.3445
gdb_302,0.3256
gdb_303,0.3468
gdb_304,0.3063
gdb_305,0.2903
gdb_306,0.2231
gdb_307,0.2852
gdb_308,0.2861
gdb_309,0.2071
gdb_310,0.2214
gdb_311,0.3739
gdb_312,0.3341
gdb_313,0.3318
gdb_314,0.3034
gdb_315,0.3216
gdb_316,0.3917
gdb_317,0.3319
gdb_318,0.3091
gdb_319,0.3397
gdb_320,0.3126
gdb_321,0.1902
gdb_322,0.1947
gdb_323,0.1977
gdb_324,0.1491
gdb_325,0.1475
gdb_326,0.1151
gdb_327,0.2962
gdb_328,0.2995
gdb_329,0.3304
gdb_330,0.2768
gdb_331,0.2758
gdb_332,0.2747
gdb_333,0.2821
gdb_334,0.3
gdb_335,0.2213
gdb_336,0.2256
gdb_337,0.2216
gdb_338,0.23399999999999999
gdb_339,0.1986
gdb_340,0.2424
gdb_341,0.2374
gdb_342,0.1986
gdb_343,0.2223
gdb_344,0.187
gdb_345,0.2087
gdb_346,0.2122
gdb_347,0.2121
gdb_348,0.2349
gdb_349,0.2382
gdb_350,0.248
gdb_351,0.2088
gdb_352,0.2122
gdb_353,0.1571
gdb_354,0.1707
gdb_355,0.17800000000000002
gdb_356,0.1821
gdb_357,0.1563
gdb_358,0.2356
gdb_359,0.2356
gdb_360,0.28
gdb_361,0.2871
gdb_362,0.2707
gdb_363,0.3052
gdb_364,0.3158
gdb_365,0.2616
gdb_366,0.2737
gdb_367,0.2348
gdb_368,0.2761
gdb_369,0.3166
gdb_370,0.3246
gdb_371,0.3157
gdb_372,0.3527
gdb_373,0.298
gdb_374,0.2982
gdb_375,0.3145
gdb_376,0.2711
gdb_377,0.2933
gdb_378,0.3042
gdb_379,0.2834
gdb_380,0.28
gdb_381,0.2627
gdb_382,0.2813
gdb_383,0.2839
gdb_384,0.2304
gdb_385,0.22699999999999998
gdb_386,0.2365
gdb_387,0.2735
gdb_388,0.2269
gdb_389,0.2186
gdb_390,0.3342
gdb_391,0.3874
gdb_392,0.3408
gdb_393,0.3341
gdb_394,0.3342
gdb_395,0.3178
gdb_396,0.3335
gdb_397,0.3096
gdb_398,0.2972
gdb_399,0.3224
gdb_400,0.2885
gdb_401,0.2969
gdb_402,0.2879
gdb_403,0.3038
gdb_404,0.3012
gdb_405,0.2774
gdb_406,0.2964
gdb_407,0.2341
gdb_408,0.2249
gdb_409,0.2218
gdb_410,0.2204
gdb_411,0.3373
gdb_412,0.3186
gdb_413,0.3421
gdb_414,0.3486
gdb_415,0.3465
gdb_416,0.3242
gdb_417,0.3348
gdb_418,0.306
gdb_419,0.2211
gdb_420,0.2825
