CID,a
000015,0.393
000016,0.3724
000042,0.3738
000043,0.3685
000044,0.3271
000045,0.3166
000046,0.3938
000047,0.3283
000049,0.2528
000050,0.2585
000051,0.2445
000052,0.2519
000085,0.3526
000086,0.3505
000087,0.327
000088,0.2907
000089,0.2222
000090,0.288
000091,0.2878
000092,0.2179
000093,0.2295
000094,0.3823
000095,0.3325
000096,0.3233
000097,0.3361
000098,0.3069
000099,0.3573
000100,0.334
000101,0.313
000102,0.3557
000103,0.3011
000104,0.4056
000105,0.3346
000138,0.2928
000139,0.2744
000140,0.2839
000141,0.322
000142,0.2851
000143,0.3004
000144,0.2329
000145,0.2258
000146,0.2217
000147,0.2542
000148,0.3709
000149,0.3599
000150,0.3249
000151,0.3395
000152,0.339
000153,0.3113
000154,0.3418
000155,0.2661
000156,0.272
000157,0.2491
000158,0.3922
000159,0.3304
000160,0.3437
000161,0.3506
000162,0.319
000163,0.3468
000164,0.2677
000165,0.2618
000166,0.2764
000167,0.2715
000168,0.2687
000169,0.2538
000170,0.2422
000171,0.2719
000172,0.2711
000173,0.2667
000174,0.2698
000175,0.2563
000176,0.2598
000180,0.2479
000181,0.2326
000182,0.2452
000184,0.2235
000185,0.238
000186,0.2357
000187,0.2422
000188,0.2556
000189,0.243
000190,0.2363
000191,0.243
000192,0.2453
000193,0.2406
000194,0.2241
000195,0.2251
000196,0.2373
000197,0.2449
000198,0.247
000199,0.2555
000200,0.2515
000201,0.2533
000202,0.2434
000203,0.2468
000204,0.2299
000205,0.2241
000206,0.2237
000207,0.2164
000208,0.2364
000209,0.2321
000210,0.2252
000211,0.2469
000212,0.2541
000213,0.2503
000214,0.2293
000215,0.1982
000216,0.2116
000217,0.2214
000293,0.3649
000294,0.3205
000295,0.3154
000296,0.3269
000297,0.3076
000298,0.3327
000299,0.3221
000300,0.3445
000301,0.3256
000302,0.3468
000303,0.3063
000304,0.2903
000305,0.2231
000306,0.2852
000307,0.2861
000308,0.2071
000309,0.2214
000310,0.3739
000311,0.3341
000312,0.3318
000313,0.3034
000314,0.3216
000315,0.3917
000316,0.3319
000317,0.3091
000318,0.3397
000319,0.3126
000397,0.2972
000398,0.3224
000399,0.2885
000400,0.2969
000401,0.2879
000402,0.3038
000403,0.3012
000404,0.2774
000405,0.2964
000406,0.2341
000407,0.2249
000408,0.2218
000409,0.2204
000410,0.3373
000411,0.3186
000412,0.3421
000413,0.3486
000414,0.3465
000415,0.3242
000416,0.3348
000417,0.306
000418,0.2211
000419,0.2825
000420,0.2899
000421,0.2825
000422,0.2182
000423,0.2252
000424,0.2809
000425,0.2687
000426,0.2493
000427,0.2226
000428,0.2679
000429,0.284
000430,0.2616
000431,0.3663
000432,0.3274
000433,0.3248
000434,0.3069
000435,0.3067
000436,0.2275
000437,0.2245
000438,0.2152
000439,0.2318
000440,0.2478
000441,0.216
000442,0.1938
000443,0.2166
000444,0.2866
000445,0.2907
000446,0.3105
