CID,a
5281915,0.0
85283,0.037616589420286485
33585,0.09831967214090082
16682974,0.12759540792072688
75143,0.15125108160494696
66954,0.16456863868661126
638072,0.18201533919234464
218834,0.18419013125111605
266461,0.1854542595981426
27990,0.22186902658284505
35480,0.23086680520808153
88909,0.23929884260279038
5361,0.24909484571153195
441165,0.2546467809403511
35478,0.2832015793009969
86472,0.2841859694236854
64883,0.3046304855288174
35530,0.30934125204303153
218820,0.3121135892168603
11657687,0.3132727239771649
5284607,0.314125006428832
120185,0.31954180100480856
6433191,0.32254452580736015
16318,0.3312478421132628
19560,0.3355587284754951
61043,0.3357151908750652
8317,0.33660424816855566
5282182,0.33849481102096773
4912,0.3442425129006183
3388,0.3443588451500533
6437958,0.34619660720802947
83950,0.3463115386928095
14207954,0.34786065285993567
35740,0.35188389144715765
3039548,0.36097513069678977
39786,0.36127786505858106
20696,0.3616215735437638
35472,0.3616215735437638
122361420,0.36632169023007033
3740,0.3668100786256029
14969,0.36862212585773635
259846,0.3701668921317038
94320,0.3826621185240756
35470,0.38780245437203187
35534,0.38780245437203187
40484,0.3919978504498207
218830,0.39340230679750915
42574,0.39514347584016407
5282181,0.3960844658556572
38411,0.39952884321881554
66143,0.39998254486578655
66066,0.41004632246375344
71306322,0.4100536079461582
3085092,0.41208299661720765
6437946,0.41255401753928256
19554,0.4138562951845195
19556,0.4138562951845195
35466,0.4138562951845195
35532,0.4138562951845195
10494,0.4163158184656282
218822,0.41868391393811616
198671,0.4191900141240958
73078,0.41939095506902574
3389,0.42291695985867495
441310,0.42306057227590316
46212,0.4257558870244928
62330,0.42597049049567776
56965767,0.4281586488616553
94053,0.4311347380489815
441325,0.43375115590823204
65552,0.43726835285039145
118256,0.4377669153661219
36276,0.4390932426844938
34457,0.4392802388917663
19547,0.43995915201571684
25924,0.43995915201571684
35468,0.43995915201571684
35476,0.43995915201571684
12391,0.4403777574791527
44809,0.44163375672196464
6437892,0.4423292312019068
11957499,0.44243701723054096
2157,0.4447772227256479
218824,0.44563347401050435
218826,0.44563347401050435
9115,0.446221003407245
218832,0.4466228003977131
55562,0.44935883231222096
19939,0.4500876093944604
72519,0.450357590464567
636402,0.4505077858731945
46303,0.4509250077928454
17478,0.4517660963274806
9386,0.45307789746534677
3793,0.45401638809495964
37251,0.45475613356610106
16495,0.4552582097920244
12550,0.45688035294995716
102068,0.4584976560392507
102072,0.4584976560392507
153274032,0.4594165239643114
9117,0.4612829989865584
107453,0.46444216389694143
91706,0.46543114802563224
102135,0.46570206605165254
40500,0.46580159966861706
99707,0.46603077234737983
13985,0.46611055046328626
19552,0.46611055046328626
35715,0.46611055046328626
6433198,0.4667129232961549
5281847,0.468349881272443
94056,0.46866151515900933
118960,0.46870018419613396
65449,0.46889871442007197
457193,0.46908904590321543
35464,0.47242793750417095
9142,0.47283049612904116
6446709,0.47390028153431596
6446694,0.4741008517033686
6434253,0.47629344461912815
5280453,0.4766011457208572
92391,0.47734910183176166
36647,0.47734910183176166
66498,0.4780675636127923
45909,0.47842431346794645
12474,0.47854886559516235
5360807,0.4788843939159994
5889,0.47985944279608367
102057,0.4798761846950753
38016,0.480361519022007
38024,0.480361519022007
102201,0.4809632900783467
441139,0.4816216469558813
7080,0.48287180977971045
40172,0.48287180977971045
40496,0.48287180977971045
71245,0.48287180977971045
94052,0.4835137729411525
11967809,0.4838612934140484
37034,0.4848800745181091
89921,0.48525409012811194
39787,0.4862879930137933
10055855,0.4865496384296568
5065,0.48728813204897353
112969,0.48821084248737134
9158,0.48839456793427777
65727,0.48881810720210955
3048051,0.48935014844495495
5365125,0.4897031253229384
118254,0.49007236457650066
5378821,0.4906789900605727
66064,0.4907256278419726
102049,0.49106358033917535
102053,0.49106358033917535
102125,0.49106358033917535
41363,0.4919090161644898
19550,0.4921924325759029
35474,0.4921924325759029
114325,0.492360202710909
91600,0.4929131736369983
6454864,0.4929131736369983
11006,0.4929131736369983
8221,0.4929131736369983
33630,0.49365336865820136
7458,0.49409736662098946
6436726,0.4942128328062561
16739,0.4942930706139611
441145,0.495447371531247
5367460,0.4962203663856701
12407,0.4964276218672103
6000,0.4965649363662189
37035,0.49692969809313364
70589,0.4972741274449442
3000226,0.4977840260628501
40478,0.49793380535902376
31546,0.49856976200145964
218828,0.4988271638535177
9153,0.5014483037958543
2799,0.5017275465310748
5359386,0.5023261640595025
45723,0.5030503058658993
31776,0.5032619004042334
2336,0.503456563513591
3034917,0.5039098623026556
86310123,0.5039585945535577
77554,0.5040513838652578
116172,0.5040513838652578
8222,0.5044606707794811
45725,0.5046894581224471
6239,0.5050855408466353
102037,0.5057288351361524
41178,0.5057822857046443
102797,0.5061997234123414
6437959,0.5063155094137677
16345,0.5070592356672734
111285,0.507577875809726
45125,0.5079222936642209
29636,0.5082576532908198
137345971,0.5088485301134332
77429,0.5098282093491115
9171,0.5099833837480917
9595290,0.5108406512149057
89932,0.5109400471151159
9201,0.5109875361999384
442111,0.5115191117261909
37570,0.5119119557218353
6455379,0.5119916434658285
6237,0.5120105599640855
39784,0.5123683622503759
38018,0.5124937247124136
9152,0.5129958009383371
13022582,0.5129958009383371
5311497,0.5145631279579624
12389,0.5150040656767356
45303,0.5156817579765517
110673,0.51573827426158
1674,0.5170123253944724
17348,0.5170123253944724
40476,0.5170123253944724
101120059,0.5170123253944724
53038,0.5170123253944724
38014,0.5175144066410576
18843,0.517830487980507
115713,0.5178365175443509
17193,0.5179298256410396
3047985,0.5179497541541049
102033,0.5180339086805292
102039,0.5180339086805292
30652,0.5182324541170726
89962,0.5182412955527901
19833,0.5183140992162931
37807,0.5185185339895951
45371,0.5187720551712859
114313,0.5192956362976809
114326,0.5192956362976809
9162,0.5195226663587944
102070,0.5196182744206747
9416,0.5196273738682043
462365,0.5197132933078875
10176,0.5205267987279937
6679,0.5208642620621128
67356,0.521530995964144
26695,0.5218055323811568
45120,0.5219526331040288
38019,0.5220329822198071
89917,0.5226238225422088
89918,0.5226238225422088
9128,0.5230371145890064
36185,0.5230371145890064
47651,0.5230371145890064
5484010,0.5236354508599574
89949,0.5252248164262022
81955,0.5255033959319929
8626,0.5265056933497007
2793,0.5265804189225584
94055,0.5265902335131615
21470,0.526709331695414
3681,0.527017637987722
229295,0.5279978014662355
6055,0.5280803669531856
253295,0.5282594248916003
40234,0.5290619288868496
63072,0.5300660612560489
30365,0.5300953218239072
112276,0.531094807570568
68553,0.5313144424478154
38435,0.5314177171105413
89006,0.5316320491145402
116499,0.5318518997798337
21721,0.5333754396996487
12388,0.5334005071613531
89931,0.5339497464805253
16343,0.5341212443565388
4189,0.534467338107958
47177,0.5347066574438983
3038615,0.5347348125624315
3039547,0.5350555423820641
39782,0.535238905889458
6446675,0.5352533246780069
6446676,0.5352533246780069
14257,0.5355615460709231
44632,0.5357526479746268
700795,0.5358550228845432
94051,0.5359334508942726
3002143,0.536168227886821
2812,0.5364056910338701
