CID,a
93541,0.2053571428571428
40896,0.6811224489795918
36584,0.6811224489795918
42586,0.8992346938775512
65651,0.149234693877551
91695,0.47576530612244905
13450,0.5778061224489797
54886,0.49362244897959184
31573,0.6211734693877551
91644,0.6096938775510204
41384,0.31505102040816335
86211,0.4961734693877552
43234,0.6428571428571429
135424354,0.7219387755102041
4929,0.6007653061224489
66461,0.5497448979591838
4169,0.7410714285714286
86210,0.5420918367346939
13263,0.7040816326530613
86102,0.5918367346938777
15951,0.5752551020408164
91693,0.6352040816326531
93379,0.6084183673469389
9576091,0.5446428571428572
94686,0.2614795918367348
13904,0.7665816326530613
91751,0.5625
167454,0.6875000000000001
51369,0.576530612244898
93539,0.8022959183673469
11442,0.47959183673469397
43233,0.7104591836734694
2078,0.7053571428571429
1988,0.7002551020408163
86355,0.7614795918367347
39985,0.3762755102040817
9839306,0.5102040816326531
71245,0.0
50897,0.3813775510204082
50897,0.38647959183673475
61899,0.6543367346938775
91742,0.5829081632653061
43226,0.5344387755102041
73665,0.5790816326530612
5053,0.3214285714285715
135616186,0.5943877551020409
91750,0.5255102040816326
14337,0.653061224489796
2319,0.2614795918367348
12968,0.7487244897959184
4944,0.8329081632653061
16181,0.610969387755102
14215,0.6441326530612246
62020,0.5484693877551021
27189,0.6377551020408163
91740,0.4897959183673469
135741327,0.49489795918367346
36242,0.4808673469387756
5053,0.2066326530612246
73668,0.6556122448979592
34192,0.5918367346938777
54740,0.7984693877551021
36867,0.5790816326530612
94498,0.33290816326530615
36679,0.6466836734693878
38283,0.12755102040816327
25912,0.5931122448979592
5368008,1.0
24743,0.5025510204081634
2566,0.7321428571428572
17517,0.7283163265306123
91612,0.5420918367346939
2912,0.12244897959183684
22883,0.8341836734693879
802,0.8303571428571428
14322,0.8635204081632654
3347,0.12117346938775524
3347,0.03188775510204082
3120,0.6084183673469389
21307,0.701530612244898
2912,0.0714285714285715
39238,0.41198979591836743
97982,0.6173469387755102
41632,0.5420918367346939
9502,0.6352040816326531
33360,0.614795918367347
3034378,0.7117346938775511
104926,0.03571428571428586
7542,0.8099489795918366
8427,0.7614795918367347
37829,0.8877551020408164
7153,0.7793367346938777
7153,0.788265306122449
2728,0.6619897959183674
7204,0.7831632653061226
3030,0.8979591836734695
33775,0.5892857142857143
15629,0.7793367346938777
