CID,a
67222,0.4495915521020124
7726,0.4507371986451485
91593,0.47479577605100626
7529,0.44660290894600524
20849290,0.4513349272763499
85663,0.4553695955369596
9582,0.440824865511058
66752,0.4437138872285316
7479,0.45018928073321385
9024,0.44431161585973306
18360,0.4514843594341503
527103,0.44007770472205626
643820,0.4493424985056785
7153,0.4508866308029489
7374,0.44525801952580196
558768,0.4777346084877466
104386,0.4423689978083284
11463,0.4442119944211995
3306,0.4583582386929668
7212,0.4442618051404663
14896,0.4425682406853956
22692,0.4372384937238494
787,0.48261605897589166
39485,0.4498904164176131
5634,0.44720063757720663
86171,0.4612472604104404
338733,0.4361426578999801
77353,0.44216975493126126
162097,0.4434648336321977
7390,0.4428671050009963
5794768,0.41696553098226746
3571576,0.3982865112572226
7619,0.4561167563259614
88303,0.45581789201036066
12968,0.4509364415222156
61718,0.47120940426379765
6328250,0.4520322773460849
13037,0.4469017732616059
97433,0.4449093444909345
175948,0.448047419804742
1549025,0.443614265789998
1272250,0.45342697748555494
13398,0.4543235704323571
23290047,0.44211994421199446
82056,0.4484957162781431
79717,0.4397290296871887
11146,0.4397290296871887
3017783,0.4453576409643356
7728,0.4598027495517036
7076215,0.4587567244471011
5755,0.45058776648734816
66357,0.44889420203227737
5794,0.44999003785614666
7713,0.4433154014743973
86261,0.4170153417015342
5362721,0.4469515839808727
440968,0.4420203227734609
24764,0.4369894401275155
2776731,0.45153417015341707
323,0.45392508467822285
22311,0.44276748356246265
247573,0.44700139470013955
24915,0.4448595337716677
121752,0.4625921498306436
169132,0.4567144849571629
7597,0.4457063159992031
62343,0.44769874476987453
75381,0.4563658099222953
8135,0.44291691572026304
84892,0.4206515242080096
78771,0.42129906355847785
70837,0.45347678820482173
5362708,0.43977884040645554
22833321,0.44560669456066954
3608562,0.4334030683403069
92506,0.4457063159992031
1549789,0.4412731619844591
151008,0.42921896792189684
74764114,0.42563259613468823
73555394,0.44231918708906165
1501912,0.43868300458258624
15334712,0.42911934648336325
7115,0.4310121538155011
31423,0.42956764295676436
16066,0.4484459055588763
44242684,0.4400278940027894
5134657,0.4572125921498307
119968,0.4264295676429568
3534526,0.388174935246065
2736970,0.45467224546722457
112865,0.42817294281729434
9810816,0.42817294281729434
101369,0.4527296274158199
1757003,0.44525801952580196
83742,0.46632795377565256
3613389,0.45153417015341707
14778,0.4672245467224547
3725611,0.44117354054592556
3004708,0.4574118350268978
21059,0.4567642956764296
7559,0.45263000597728636
6740,0.44720063757720663
9608,0.4549212990635585
16682959,0.41791193464833637
6449808,0.4522813309424189
6438182,0.4439629408248656
101794,0.44590555887627026
22019754,0.44366407650926487
3036974,0.45238095238095244
10044483,0.43823470810918513
7636,0.44495915521020124
85724,0.4519824666268182
85963,0.43644152221558086
75427,0.44700139470013955
159051,0.455269974098426
62654,0.44859533771667665
61403,0.4471508268579399
106766,0.4493923092249452
85755,0.4486451484359435
20452030,0.4554692169754932
17318,0.430115560868699
13662,0.44794779836620846
66591,0.4395297868101216
591073,0.4424188085275952
81898,0.45048814504881457
12217,0.45108587368001596
6594,0.45392508467822285
24750,0.4406256226339909
17083,0.44994022713687987
2713,0.3886232317194661
5365543,0.44545726240286915
6828,0.44436142657899985
24433,0.45487148834429175
8363,0.44874476987447703
15098,0.4419705120541941
67218,0.4321079896393704
221260,0.44386331938633194
8766,0.44316596931659696
166283,0.42882048216776253
8326,0.43933054393305443
9016,0.45352659892408853
166527,0.4469515839808727
5365916,0.44685196254233917
111271,0.465530982267384
5702654,0.44650328750747165
12769,0.45233114166168564
9868,0.4516836023112174
86266,0.453177923889221
11917,0.44660290894600524
41270,0.4714584578601316
32898,0.44759912333134094
8469,0.4551703526598925
83268,0.45238095238095244
31219,0.4506873879258817
78903,0.45691372783422995
6438215,0.4299163179916318
12487,0.44510858736800163
16004,0.44525801952580196
7104,0.4452082088065352
86209,0.44650328750747165
3853245,0.4470512054194063
16682746,0.44525801952580196
853433,0.452480573819486
22278,0.4504383343295478
8337,0.45267981669655316
81134,0.4527794381350867
80778,0.44749950189280735
7333,0.445955369595537
86217,0.42662881052002394
289151,0.4384339509862523
62332,0.44560669456066954
517637,0.44431161585973306
62240,0.44869495915521024
3033,0.44027694759912334
69776,0.4518330344690178
8814,0.43599322574217975
1752,0.4377366009165173
874576,0.4549212990635585
637566,0.4493424985056785
7043,0.45352659892408853
6540,0.45342697748555494
78484,0.45078700936441524
8462,0.44341502291293095
9782,0.4527296274158199
7687,0.4412233512651923
