CID,a
000015,-0.2888
000016,-0.2682
000042,-0.2727
000043,-0.2633
000044,-0.2304
000045,-0.239
000046,-0.2982
000047,-0.2424
000049,-0.2029
000050,-0.2253
000051,-0.2246
000052,-0.2509
000085,-0.2633
000086,-0.2596
000087,-0.2494
000088,-0.263
000089,-0.2415
000090,-0.25
000091,-0.2788
000092,-0.2437
000093,-0.2647
000094,-0.2896
000095,-0.241
000096,-0.2419
000097,-0.256
000098,-0.2465
000099,-0.2632
000100,-0.2518
000101,-0.2199
000102,-0.2573
000103,-0.2369
000104,-0.2974
000105,-0.2352
000138,-0.2425
000139,-0.2422
000140,-0.265
000141,-0.2931
000142,-0.2775
000143,-0.3077
000144,-0.2486
000145,-0.2639
000146,-0.2636
000147,-0.2555
000148,-0.2723
000149,-0.2623
000150,-0.2299
000151,-0.244
000152,-0.2601
000153,-0.2436
000154,-0.2641
000155,-0.2335
000156,-0.2479
000157,-0.2303
000158,-0.3078
000159,-0.2479
000160,-0.2572
000161,-0.2519
000162,-0.2337
000163,-0.2517
000164,-0.2438
000165,-0.2641
000166,-0.2705
000167,-0.2551
000168,-0.2742
000169,-0.2677
000170,-0.2862
000171,-0.3054
000172,-0.2889
000173,-0.331
000174,-0.3213
000175,-0.3379
000176,-0.3671
000180,-0.2405
000181,-0.23
000182,-0.2498
000184,-0.1947
000185,-0.2262
000186,-0.1951
000187,-0.2215
000188,-0.253
000189,-0.1934
000190,-0.2124
000191,-0.2364
000192,-0.2371
000193,-0.185
000194,-0.1844
000195,-0.2049
000196,-0.2088
000197,-0.1814
000198,-0.2022
000199,-0.2051
000200,-0.1982
000201,-0.2157
000202,-0.2183
000203,-0.2395
000204,-0.1741
000205,-0.1849
000206,-0.1947
000207,-0.2057
000208,-0.1864
000209,-0.2006
000210,-0.2242
000211,-0.2006
000212,-0.2216
000213,-0.2475
000214,-0.2518
000215,-0.2493
000216,-0.2531
000217,-0.2768
000293,-0.2837
000294,-0.2392
000295,-0.2425
000296,-0.2526
000297,-0.246
000298,-0.2497
000299,-0.2427
000300,-0.2558
000301,-0.2458
000302,-0.2545
000303,-0.219
000304,-0.2598
000305,-0.2394
000306,-0.2465
000307,-0.2737
