CID,a
297,1.1760912590556813
11638,1.307496037913213
6327,1.2405492482825997
6323,1.2041199826559248
887,1.5563025007672873
6329,1.3159703454569178
6342,1.2041199826559248
176,1.2988530764097066
11643,1.423245873936808
6345,1.4668676203541096
6344,1.3424226808222062
177,1.5563025007672873
7865,1.3617278360175928
6324,1.0969100130080565
6337,1.187520720836463
6332,0.9030899869919435
702,1.2787536009528289
6341,1.146128035678238
1032,1.08278537031645
6368,1.2922560713564761
11,1.2041199826559248
34,1.2013971243204515
3301,1.1583624920952498
9890,1.354108439147401
6388,1.2600713879850747
6278,1.0969100130080565
6325,1.5563025007672873
6339,1.3364597338485296
6338,1.5185139398778875
11641,1.1760912590556813
7855,1.2304489213782739
6581,0.9030899869919435
6369,1.3283796034387378
6366,1.1903316981702914
6575,1.021189299069938
8301,1.6989700043360187
6594,1.2041199826559248
6326,2.0
8254,1.4313637641589874
180,1.1139433523068367
527,1.2304489213782739
6584,1.2041199826559248
8025,1.2041199826559248
674,1.1583624920952498
7918,1.0128372247051722
7295,1.2671717284030137
7847,1.4913616938342726
9033,1.662757831681574
6354,2.0
7923,0.8512583487190752
6334,0.9777236052888477
10899,1.0453229787866574
6361,1.0293837776852097
1031,1.1367205671564067
3776,1.1038037209559568
398,1.0413926851582251
7852,1.0170333392987803
264,1.0
6590,0.9637878273455552
6564,1.1613680022349748
1030,1.0969100130080565
6406,1.0791812460476249
8252,1.0453229787866574
7850,1.0453229787866574
5326315,1.2041199826559248
7841,0.8633228601204559
7858,1.255272505103306
7853,1.3424226808222062
31368,0.8325089127062363
24726,1.1613680022349748
6565,0.8920946026904804
10903,1.0043213737826426
6569,1.0569048513364727
261,1.0969100130080565
6561,1.0253058652647702
8857,1.0606978403536116
11124,1.1139433523068367
8020,1.1398790864012365
6570,1.1931245983544616
7904,1.1271047983648077
7294,1.3979400086720377
6351,1.0170333392987803
6378,1.5563025007672873
19593658,1.462397997898956
7835,1.3222192947339193
7843,0.9242792860618817
6360,0.9242792860618817
8005,1.0043213737826426
8002,0.8195439355418687
263,1.0492180226701815
6560,1.0253058652647702
6568,0.9912260756924949
6386,0.9030899869919435
8007,0.9912260756924949
6385,0.9493900066449128
7844,1.0
5287573,0.9542425094393249
62695,0.9867717342662449
8255,0.9822712330395684
5463022,0.9684829485539351
11241,0.9084850188786497
637532,1.0791812460476249
637922,1.5477747053878226
7845,1.0791812460476249
31369,1.3010299956639813
15447,1.0791812460476249
3283,1.5563025007672873
7895,0.9138138523837167
7997,0.9030899869919435
7915,0.9030899869919435
11614,0.9138138523837167
10957,0.9030899869919435
7749,1.0413926851582251
8021,1.0043213737826426
8054,0.9138138523837167
31263,0.9777236052888477
8868,0.9777236052888477
8121,0.9242792860618817
8111,0.8260748027008264
8821,1.146128035678238
8023,1.4471580313422192
6658,0.9138138523837167
8028,1.0718820073061255
7834,1.2787536009528289
18632,1.2624510897304295
31275,1.3424226808222062
8083,1.0492180226701815
8024,1.4313637641589874
447466,1.1903316981702914
7361,1.212187604403958
8029,1.1553360374650619
7362,1.2855573090077739
8003,0.8920946026904804
6556,0.8808135922807914
10041,0.8750612633917001
10977,0.9344984512435677
61143,0.8692317197309762
6276,1.0
31260,0.9542425094393249
22386,0.9542425094393249
6405,0.9542425094393249
11428,0.9542425094393249
8060,1.3424226808222062
8004,0.9395192526186185
11239,0.9590413923210935
12340,0.9542425094393249
11509,0.9030899869919435
7359,0.8864907251724818
31272,0.8808135922807914
8038,1.021189299069938
7758,0.9912260756924949
31256,0.8388490907372553
8858,0.8573324964312685
31247,0.9444826721501687
7967,0.9731278535996987
7360,0.9867717342662449
637564,0.9084850188786497
8058,0.8750612633917001
7282,0.8450980400142568
6403,0.8450980400142568
6589,0.8450980400142568
5365552,0.785329835010767
7964,0.9822712330395684
8114,0.8450980400142568
7914,0.8976270912904415
8051,0.8976270912904415
12348,0.8750612633917001
31276,0.8750612633917001
7912,0.8512583487190752
7765,1.0170333392987803
7798,0.7634279935629372
7346,0.7923916894982539
8172,0.9637878273455552
8846,0.9956351945975499
8078,0.9030899869919435
7296,0.9242792860618817
252322,0.8864907251724818
66775,0.8808135922807914
6115,1.0413926851582251
7239,0.9637878273455552
6895,0.8195439355418687
6,1.3424226808222062
6811,1.021189299069938
8900,0.8260748027008264
11260,0.8260748027008264
7720,0.9867717342662449
8697,0.7781512503836436
31241,0.8573324964312685
7959,0.7634279935629372
9265,0.8260748027008264
7962,0.8260748027008264
15431,0.8260748027008264
1140,0.8512583487190752
356,0.8129133566428556
11255,0.7781512503836436
8909,0.8808135922807914
13187,0.7708520116421442
15504,0.8195439355418687
7500,0.8260748027008264
7929,0.8450980400142568
7237,0.8450980400142568
7809,0.8450980400142568
7501,0.8450980400142568
8141,0.4623979978989561
7635,0.9084850188786497
10686,0.8061799739838872
7668,0.7781512503836436
7406,0.8129133566428556
15600,0.7323937598229685
7705,0.7634279935629372
10870,0.7781512503836436
8680,0.8388490907372553
7366,0.7558748556724915
66666,0.7923916894982539
931,0.7708520116421442
7095,0.7634279935629372
15586,1.187520720836463
10900,1.1072099696478683
10554,0.9444826721501687
637923,1.2787536009528289
7893,0.8692317197309762
6557,0.9493900066449128
7909,0.9030899869919435
31245,0.9867717342662449
7910,0.7403626894942439
241,0.8976270912904415
8034,0.9138138523837167
11582,0.7781512503836436
10907,0.6812412373755872
7958,0.8512583487190752
92723,0.6901960800285137
14020,0.7558748556724915
7734,0.6989700043360189
