CID,a
263,0.6108354566179429
356,0.3966742657905324
702,0.48276786911626657
887,0.3732063832640472
957,0.8724688212417862
1031,0.548880246748022
3776,0.6018506101649458
6276,0.6761432211345044
6324,0.0
6334,0.06141880112645838
6360,0.15971570336596486
6386,0.73058870859595
6403,0.323320370122033
6405,0.7390371463054847
6556,0.22368244602387022
6560,0.638326404720397
6568,0.6670242724956418
6589,0.2983773635510259
7282,0.27866434222877834
7720,0.8994233606007778
7843,0.13289526619283892
7892,0.2872468821241786
7907,0.37629073353895665
8003,0.19793482633766932
8058,0.2644495105270216
8103,0.7430602118814538
8129,0.7891913638192303
8141,0.45997049751910946
8174,1.0
8182,0.6604532653882258
8723,0.6966608555719458
8900,0.33056188815877696
8914,0.9505162934155827
10041,0.26860667828885615
10044,0.3851414778060882
10907,0.44696258549014345
11006,0.9249027759152473
11215,0.4222877832908676
11229,0.3745474051227035
11233,0.43408877564704307
11255,0.43408877564704307
11260,0.35416387287112777
11269,0.4255062357516427
11412,0.41129140404988596
11428,0.7371597157033659
11447,0.4142416521389299
11507,0.34491082204639933
11511,0.4318090384873273
11512,0.40834115596084214
11519,0.4100844843770953
11542,0.389566849939654
11551,0.44884001609226226
11582,0.35349336194179964
11592,0.44213490679898076
11594,0.41920343301595814
11675,0.4525948772964999
11732,0.7889231594474989
11863,0.4055250100576639
12048,0.33659648652273033
12096,0.4044521925707389
14018,0.41759420678557063
14020,0.47700147512404456
14040,0.45916588440391565
14045,0.5059675472710206
14058,0.5085154888024674
14062,0.5175003352554647
14067,0.6309507844977874
14257,0.5946090921282017
14462,0.47700147512404456
15267,0.947163738768942
15600,0.5287649188681776
16665,0.48209735818693844
19041,0.5402977068526217
22386,0.7367574091457691
23415,0.6144562156363149
23544,0.5629609762639131
26057,0.5610835456617943
26058,0.7403781681641411
28021,0.5023467882526486
28022,0.5079790800590048
28023,0.497116803003889
28024,0.49926243797773906
28025,0.485181708461848
28026,0.4711009789459567
28028,0.4886683652943542
31260,0.69438111841223
92723,0.49389835054311376
112817,0.695453935899155
