CID,a
11,0.3895373973194985
13,0.49935149156939046
33,0.32944228274967574
34,0.3229571984435798
176,0.31820146995244275
177,0.3108517077388673
179,0.3099870298313878
180,0.3151750972762646
196,0.32900994379593607
222,0.21054907047124946
227,0.37786424556852577
240,0.3895373973194985
241,0.4176394293125811
242,0.4063986165153481
243,0.4063986165153481
244,0.37310851707738873
253,0.3424124513618677
261,0.3635970600951146
262,0.28577604842196286
263,0.3635970600951146
264,0.35970600951145704
284,0.30220492866407267
289,0.3635970600951146
297,0.372676178123649
299,0.5594466061392133
300,0.3350626891482923
301,0.38607868568958065
307,0.4076956333765672
311,0.25464764375270216
323,0.3856463467358409
335,0.40985732814526593
338,0.4232598357111976
342,0.41028966709900566
356,0.5495028102031994
370,0.3558149589277994
379,0.45741461305663644
398,0.36575875486381326
403,0.3272805879809771
424,0.15737137916126245
453,0.23043666234327714
525,0.27107652399481197
527,0.35105923043666243
568,0.5036748811067877
594,0.2178988326848249
602,0.20233463035019456
611,0.1660181582360571
612,0.29442282749675747
614,0.21573713791612625
617,0.1928231733679205
650,0.2676178123648941
674,0.30912235192390836
679,0.26718547341115434
700,0.2689148292261133
702,0.3121487246000865
712,0.3406830955469088
713,0.26026805015131865
727,0.4863813229571985
750,0.18677042801556423
753,0.24945957630782536
768,0.3147427583225249
785,0.35105923043666243
798,0.4180717682663208
807,0.43320363164721143
878,0.3592736705577173
887,0.2922611327280588
904,0.37570255079982706
931,0.4682230869001297
936,0.3095546908776481
942,0.3761348897535668
948,0.3411154345006486
949,0.4254215304798962
957,0.4552529182879378
965,0.6558581928231734
980,0.40812797233030695
988,0.25248594898400345
991,0.49113705144833547
992,0.546908776480761
994,0.26588845654993515
995,0.5183744055339387
996,0.38867271941201903
1017,0.3571119757890186
1030,0.28577604842196286
1031,0.3363597060095115
1032,0.3398184176394293
1049,0.35365326415910076
1057,0.3674881106787722
1065,0.45006485084306097
1068,0.36532641591007353
1072,0.2624297449200173
1101,0.2624297449200173
1110,0.300043233895374
1115,0.16558581928231736
1118,0.23043666234327714
1133,0.32944228274967574
1140,0.443579766536965
1146,0.3324686554258539
1176,0.23432771292693472
1183,0.38478166882836146
1254,0.4638996973627324
1480,0.498486813661911
1486,0.44703847816688286
1493,0.39775183744055337
2078,0.47773454388240383
2086,0.37440553393860787
2087,0.606571552096844
2116,0.8530047557284912
2148,0.28707306528318205
2244,0.3769995676610463
2256,0.43839169909208825
2268,0.44444444444444453
2272,0.4907047124945958
2286,0.4915693904020753
2319,0.5542585386943364
2336,0.5905750108084739
2345,0.49718979680069175
2347,0.5300475572849115
2365,0.34552529182879377
2519,0.32252485948984005
2537,0.4284479031560744
2566,0.42585386943363596
2682,0.6208387375702551
2683,0.39948119325551235
2707,0.36835278858625164
2727,0.42369217466493736
2728,0.47730220492866404
2729,0.5495028102031994
2730,0.5399913532209253
2758,0.4440121054907047
2871,0.5041072200605274
2879,0.4094249891915262
2943,0.5157803718115003
2969,0.5023778642455686
3017,0.49027237354085607
3024,0.3990488543017726
3026,0.5201037613488976
3030,0.4210981409424989
3031,0.4440121054907047
3035,0.6070038910505836
3036,0.624297449200173
3039,0.3873757025507999
3048,0.5590142671854734
3061,0.4055339386078686
3062,0.3800259403372244
3082,0.3592736705577173
3118,0.49935149156939046
3120,0.44141807176826636
3224,0.49113705144833547
3225,0.40812797233030695
3249,0.7769130998702983
3283,0.36402939904885434
3286,0.5448767833981842
3289,0.480760916558582
3291,0.341980112408128
3301,0.23735408560311286
3314,0.43320363164721143
3327,0.5750108084738436
3346,0.5024210981409425
3485,0.311284046692607
3495,0.4466061392131431
3512,0.4198011240812798
3589,0.5892779939472547
3598,0.6515348032857761
3610,0.4747081712062257
3661,0.4046692607003891
3767,0.2952875054042369
3776,0.3277129269347168
3821,0.4198011240812798
4004,0.42758322524859493
4093,0.36575875486381326
4096,0.2909641158668396
4101,0.23130134025075658
4109,0.3514915693904021
4114,0.40899265023778647
4115,0.5451794206658019
4130,0.44920017293558157
4133,0.4357976653696498
4139,0.5784695201037613
4284,0.41288370082144404
4420,0.3852140077821012
4477,0.7578901859057502
4510,0.39559014267185477
4618,0.293558149589278
4650,0.33419801124081283
4678,0.24254215304798965
4684,0.4288802421098141
4685,0.474275832252486
4790,0.47946389969736275
4837,0.2607003891050584
4870,0.4076956333765672
4904,0.507998270644185
4928,0.454820579334198
4931,0.4198011240812798
4933,0.45827929096411585
4936,0.5719844357976654
4937,0.4522265456117597
4944,0.39126675313445747
4947,0.4033722438391699
5053,0.5603112840466926
5054,0.3601383484651967
5102,0.5028102031993082
5125,0.5719844357976654
5143,0.36489407695633375
5147,0.3808906182447039
5216,0.4198011240812798
5236,0.3268482490272374
5237,0.3268482490272374
5251,0.3830523130134025
5281,0.6813661910938177
5304,0.40899265023778647
5333,0.29874621703415477
5344,0.36921746649373116
5392,0.5832252485948984
5430,0.43233895373973197
5455,0.4003458711629918
5541,0.3363597060095115
5543,0.5244271508862949
5558,0.42931258106355386
5569,0.556420233463035
5610,0.35667963683527887
5641,0.3190661478599222
5771,0.054474708171206254
5780,0.23043666234327714
5794,0.530912235192391
5798,0.3826199740596628
5853,0.34760051880674453
5862,0.2178988326848249
5906,0.3138780804150454
5927,0.4046692607003891
5943,0.4479031560743623
5950,0.20233463035019456
5951,0.1928231733679205
5953,0.45006485084306097
5960,0.15737137916126245
5962,0.19368785127539995
5971,0.41850410722006054
5976,0.2741028966709901
5977,0.4133160397751838
5979,0.40899265023778647
5988,0.16558581928231736
5993,0.5918720276696932
5999,0.0
6028,0.5179420665801989
6049,0.15866839602248164
6050,0.4353653264159101
6051,0.47297881539126685
6053,0.5235624729788154
6057,0.4232598357111976
6061,0.2801556420233463
6099,0.5784695201037613
6108,0.4072632944228275
6115,0.364461738002594
6124,0.3009079118028534
6129,0.42758322524859493
6140,0.26588845654993515
6163,0.3748378728923476
6184,0.40250756593169046
6197,0.34932987462170345
6209,0.10246433203631648
6212,0.4107220060527454
6214,0.5045395590142672
6221,0.7665369649805448
6228,0.2818849978383053
6251,0.19152615650670124
6274,0.1820146995244272
6276,0.39083441418071774
6278,0.43320363164721143
6281,0.4055339386078686
6294,0.5858192823173368
6322,0.14396887159533076
6323,0.3769995676610463
6324,0.40380458279290965
6325,0.37440553393860787
6326,0.34154777345438825
6327,0.36489407695633375
6328,0.39083441418071774
6329,0.3009079118028534
6332,0.39515780371811504
6333,0.3865110246433204
6334,0.42758322524859493
6335,0.366191093817553
6337,0.3873757025507999
6338,0.38867271941201903
6339,0.3769995676610463
6341,0.31993082576740167
6342,0.3108517077388673
6343,0.38045827929096415
6344,0.3795936013834847
6348,0.4094249891915262
6351,0.3999135322092521
6354,0.31258106355382625
6358,0.4180717682663208
6360,0.44487678339818415
6363,0.3367920449632512
6364,0.3990488543017726
6365,0.4029399048854302
6366,0.4176394293125811
6370,0.3925637699956766
6372,0.3722438391699092
6375,0.3104193687851276
6377,0.3311716385646347
6384,0.40596627756160836
6386,0.3406830955469088
6387,0.4180717682663208
6388,0.41418071768266324
6389,0.4349329874621704
6391,0.4189364461738003
6392,0.3968871595330739
6393,0.3765672287073066
6394,0.45395590142671854
6403,0.4907047124945958
6404,0.3821876351059231
6406,0.324254215304799
6407,0.3769995676610463
6410,0.366191093817553
6419,0.46476437527021186
6421,0.3830523130134025
6423,0.4159100734976222
6426,0.47297881539126685
6427,0.47297881539126685
6428,0.46217034154777353
6429,0.4474708171206226
6430,0.43233895373973197
6466,0.33592736705577175
6492,0.44574146130566367
6497,0.3324686554258539
6505,0.5382619974059663
6511,0.5049718979680069
6517,0.3272805879809771
6528,0.5525291828793775
6529,0.5996541288370083
6535,0.3601383484651967
6537,0.7358408992650238
6540,0.4876783398184177
6544,0.3990488543017726
6549,0.45395590142671854
6554,0.437094682230869
6556,0.4431474275832253
6557,0.43017725897103326
6558,0.3571119757890186
6560,0.35840899265023785
6564,0.41115434500648507
6568,0.35192390834414183
6569,0.3380890618244704
6570,0.3432771292693472
6571,0.32641591007349763
6574,0.4072632944228275
6575,0.43839169909208825
6581,0.3406830955469088
6582,0.2801556420233463
6584,0.33333333333333337
6585,0.27929096411586685
6587,0.33333333333333337
6589,0.47341115434500647
6591,0.4288802421098141
6594,0.3968871595330739
6613,0.25248594898400345
6616,0.507998270644185
6621,0.4660613921314311
6623,0.46908776480760916
6624,0.5179420665801989
6629,0.4189364461738003
6641,0.5633376567228708
6654,0.5343709468223087
6658,0.3852140077821012
6675,0.3039342844790316
6719,0.5101599654128838
6720,0.507998270644185
6734,0.4950281020319931
6758,0.5028102031993082
6759,0.2624297449200173
6780,0.47211413748378733
6781,0.43233895373973197
6787,0.737137916126243
6794,0.12667531344574148
6795,0.12667531344574148
6810,0.41028966709900566
6819,0.5049718979680069
6824,0.5317769130998703
6838,0.4608733246865543
6853,0.5062689148292262
6854,0.4863813229571985
6862,0.4223951578037181
6877,0.4366623432771293
6895,0.5006485084306096
6896,0.4051015996541289
6900,0.10981409424989193
6901,0.53220925205361
6904,0.2624297449200173
6909,0.366191093817553
6944,0.42498919152615655
6945,0.4345006485084307
6946,0.4055339386078686
6947,0.4029399048854302
6954,0.3878080415045396
6989,0.4682230869001297
6992,0.47384349329874625
6996,0.4262862083873757
6998,0.40380458279290965
7000,0.3765672287073066
7002,0.49286640726329445
7005,0.44876783398184183
7015,0.4483354950281021
7017,0.4591439688715954
7018,0.4837872892347601
7027,0.23994811932555127
7047,0.4133160397751838
7061,0.46865542585386943
7070,0.47730220492866404
7095,0.4989191526156507
7102,0.44920017293558157
7111,0.3834846519671423
7114,0.48854301772589714
7148,0.4202334630350195
7153,0.4608733246865543
7158,0.48984003458711634
7159,0.38175529615218334
7174,0.4306095979247731
7175,0.4569822741028967
7184,0.4798962386511025
7187,0.47514051015996545
7204,0.4660613921314311
7207,0.4461738002594034
7216,0.46173800259403375
7237,0.46044098573281456
7239,0.47384349329874625
7240,0.4076956333765672
7242,0.3826199740596628
7245,0.41850410722006054
7248,0.4051015996541289
7250,0.39818417639429315
7254,0.5088629485516645
7255,0.42369217466493736
7257,0.4418504107220061
7259,0.4046692607003891
7260,0.437094682230869
7261,0.3316039775183744
7270,0.5244271508862949
7276,0.39515780371811504
7280,0.45352356247297887
7285,0.42369217466493736
7294,0.3601383484651967
7296,0.47124945957630787
7298,0.35624729788153914
7321,0.4051015996541289
7324,0.3540856031128405
7328,0.5477734543882404
7340,0.4950281020319931
7343,0.4094249891915262
7344,0.317769130998703
7354,0.45006485084306097
7361,0.3376567228707307
7362,0.3432771292693472
7367,0.4517942066580199
7406,0.4837872892347601
7407,0.4760051880674449
7410,0.3938607868568958
7412,0.3878080415045396
7416,0.4055339386078686
7423,0.38478166882836146
7430,0.4466061392131431
7439,0.45827929096411585
